block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,9B2D81FF1268365847546044CBAD688382D6B664,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,DC00DA048EC40BF29530626601840B18F48AC8A5,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0E311E3634B0F6F5959F9394577233D6882625D0,103CC3FC5E90C04EE208BD0716DC889552926EF8,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,214752CFB2CD5CB00EC625739C224AA406226D0E,305013CCA69866DA942265649D56B57D4F2545CC,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3B9916B501C53E38015676282F14E2AAF025F6C5,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52479C885E73D2F570D47E5F0433785051350DD1,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,95E3F1574DDB503F0380D98A976E0CF8469B874F,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,DB5EF3A174014515A046E80E3164E22414123614,DDF94D41B15E7A77122259D83B2BDCF474540337,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E63597E3F46F3A8C82379A72D37FD7D280E832FA,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,F7DF9EF920DFBCDCA1F382151685A69500BAF630,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,23D4A4484D4D868427369088C4D0A2E56DAAF465,3CC44C72DFD38D8538F1AC2443E540CCA730261C,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,7B0DE97C082AE7911928004FE8B145AA1FF56038,9797557328079BB3D3E588DAD873F0EA6C098C10,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,4544EF788285E35826DB28EC62FD704554CC7156,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,B45362A682176E95B35B2084405D4F50A77F9CCA,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,6406B7B10A978323E679E226F0D3546E0470B864,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,1C4A305A101EDFB122E8C15289F036C98986FCDB,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,657CB53BCDD047092A840BA12B894D6A079C05ED,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,0EF0215085935B0BDD092EEF58DBCD5ADE6F91BE,BE11EA8919773D1D972D5B74EABC964BFC51C72D,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37
116097,2022/11/28 21:37:44,NEW_VALSET:PCHEIGHT/339203,99E8A0A8703A0EE268870B6DCD6761E021F6BC2B41862F2CCA11264A999FBB0D,26E3F505471BB1AFE72E8D889748CF5105C626510A333EC7C0691BDBD7749979,0E311E3634B0F6F5959F9394577233D6882625D0,348040074,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283048,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1115,0,12,1,0
116099,2022/11/28 21:37:56,NEW_VALSET:PCHEIGHT/339205,6E1D3BF3C5825C13DA387ACE9A92D548A95F022AF4B4E9A3B308E7AE445916B2,2BCF572FEE9205FBBE7F78AD0EF0555E0257C927506FBA858BBE950CBE383B94,76D9967474B62835E703A577101D1FD35F84D36B,348040075,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283048,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1116,0,12,1,0
116101,2022/11/28 21:38:08,NEW_VALSET:PCHEIGHT/339207,7CCBD0E8FAC1005F61418D951FC4C28BD0F7E4902B5DB89465F0B8CBA4DB55F2,B1C7C727E00EBE0BA7D79C6881A446A6F26749E9DEB12C2427219C9A21E82DE0,B45362A682176E95B35B2084405D4F50A77F9CCA,348040076,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283048,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1117,0,12,1,0
116104,2022/11/28 21:38:25,NEW_VALSET:PCHEIGHT/339210,3506BB6ED87545C77A1FD2763A82C2886C0352FFBA40270CBDB1381EEE95665D,251C42AFEE3F8F99BA2109490C0476DB567393E21D80F8A8548C2BA99362B2BD,103CC3FC5E90C04EE208BD0716DC889552926EF8,348040088,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1118,0,12,1,0
116105,2022/11/28 21:38:31,NEW_VALSET:PCHEIGHT/339211,8A106D9DDA191B472DB05F0CAC0AE5B4B4DF4BBB550D534302A8A350873ED989,C66D05A5F4D300728DA0AFDD09B12FCFA494251BB91820DCAC92AD538F33C805,003E6F7A2FD88BAA3E2117945671FE0D994E171D,348040089,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1119,0,12,1,0
116108,2022/11/28 21:38:49,NEW_VALSET:PCHEIGHT/339213,63BFCCF4BE41D72F679C6A80DE7859902279576366760309E9D072990CCF35E6,95C1985A8C1BD98040182ABD77BFECA6956D25CC1ED82000DB7034FB73F1B5F4,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348040090,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1120,0,12,1,0
116111,2022/11/28 21:39:07,NEW_VALSET:PCHEIGHT/339216,684DAE41D47202D26E8241BD3EEE9A78F570C2C901EB0BD9670696AAE05B3D44,F68EF5F302FF35C39D08D9AD3FF3E28DF547C4317DE511B30D571337FFC8BB2B,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,348040091,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1121,0,12,1,0
116112,2022/11/28 21:39:12,NEW_VALSET:PCHEIGHT/339217,CD795025C2B855BCC68F0DA7053D5C66914D526CBFE4648990C8B737D97880CA,6CD39FD202C24670A6B0EB667B6C66A6996E2FE65F4367DCD84A8893B743193A,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,348040092,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1122,0,12,1,0
116115,2022/11/28 21:39:30,NEW_VALSET:PCHEIGHT/339220,01C750BF6AD0E9688AFE5BE4078EC52D77EA096BAC2CB562A18CB9390776E9AF,ADB8DAC0042F646BB99DB19A22F8D18FD53ECDFD7FA2BEE4E3EE55779E7A78C2,59CC9F852235473DF57BCEF37C60F3A29DB36811,348040093,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1123,0,12,1,0
116117,2022/11/28 21:39:42,NEW_VALSET:PCHEIGHT/339222,1A8A808BCED834F484FCF534D32EB4A1E6C3185CBF8527D72AA08D9A073813D7,563A0776E34B3DFE7981A8579E55871807698A871C216E9FF9B5C8B0919A166B,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,348040094,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1124,0,12,1,0
116119,2022/11/28 21:39:53,NEW_VALSET:PCHEIGHT/339224,E5EB53EA6AC354CC910FE51BD664F3474C1F2F56DA53AF9A19377D42EB6FAA56,4523D153F8A148B07F1E75E60189EE44B67F2CAEB58FA8214B8BC564A9A8C670,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,348040095,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1125,0,12,1,0
116121,2022/11/28 21:40:05,NEW_VALSET:PCHEIGHT/339226,2A2C62824047E6AE3F1BD7678C2C32B97470ED42072E4A94738FFE8A6766C2CE,C822DEA6CE81DA30F50535B1666F02B59A742056A1AA382B08A327972B30DA4A,9797557328079BB3D3E588DAD873F0EA6C098C10,348040096,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1126,0,12,1,0
116123,2022/11/28 21:40:17,NEW_VALSET:PCHEIGHT/339228,4336AB2E18BB65811E72CAB4C17CD0158FD9673FE8F129590453B2863155871A,1BD52A310186019C75F31A9907866265BAD937311AE98F36220C1AAF84895002,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,348040098,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283058,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1127,0,12,1,0
116125,2022/11/28 21:40:28,NEW_VALSET:PCHEIGHT/339230,EC084566E9FC5C91F79ABDB6FA197EB1ABB3D77ED6138C2DCE14BAE4FFCF0463,D57F45FDAB529ED58C44B2D1E2288714378E41305426F11E0503646D6D74963B,1C4A305A101EDFB122E8C15289F036C98986FCDB,348040109,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283068,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1128,0,12,1,0
116127,2022/11/28 21:40:40,NEW_VALSET:PCHEIGHT/339232,99E17D0CC7524990D02F9A6D1913FAC57DE390E79EF348B886EBC2A80D5A6CEE,3219FE6CABAC50D773811D8F510AF952A515BA785DAF71E0E3B38957D9EA3A74,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,348040110,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283068,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1129,0,12,1,0
116130,2022/11/28 21:40:58,NEW_VALSET:PCHEIGHT/339234,209260073A9796320B2E727FAB72C4DB998187503A7FD666B65E01DD3048AEB8,BFEEC3F86DAA79C345704287FB791856B1A4B0A83B9326CEFF797C195C6CB6C6,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,348040111,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283068,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1130,0,12,1,0
116131,2022/11/28 21:41:03,NEW_VALSET:PCHEIGHT/339236,339DFB28F6601F39D3A83C4343A6C4554F7B62A5B1A25ACF0E2E0CBE59B468A4,055890F726462BC400F1E4036DB4819D1597BC17791AC9B775C9FB8EF85220E8,52479C885E73D2F570D47E5F0433785051350DD1,348040112,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283068,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1131,0,12,1,0
116133,2022/11/28 21:41:15,NEW_VALSET:PCHEIGHT/339238,6D24EA4BA98BC0769CBFE067A78E6C85413221B64585103C1996636CBB901B00,77C3843743671BC4FCC4D7C7C22F724A386BC098B5BC86F36F49C3205BB7B6AE,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,348040113,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283068,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1132,0,12,1,0
